wave,effect,model,variant,persona,cond,condition_type,task_demand_type,paradigm_class,pc_coarse,aversive_pole,n_rollouts,n_ok,n_hard,n_soft_content,n_soft_defect,n_tech,n_refusal,refusal_rate
P2,Ackerman2010_haptic_weight,sonnet45,A,demographic,heavy,embodied_prime,person_evaluation_rating,social_priming,priming,0,27,0,27,0,0,0,27,1.0
P2,Ackerman2010_haptic_weight,sonnet45,A,demographic,light,embodied_prime,person_evaluation_rating,social_priming,priming,0,27,27,0,0,0,0,0,0.0
P2,Ackerman2010_haptic_weight,sonnet45,A,none,heavy,embodied_prime,person_evaluation_rating,social_priming,priming,0,27,0,27,0,0,0,27,1.0
P2,Ackerman2010_haptic_weight,sonnet45,A,none,light,embodied_prime,person_evaluation_rating,social_priming,priming,0,27,27,0,0,0,0,0,0.0
P2,Ackerman2010_haptic_weight,sonnet45,B,demographic,heavy,embodied_prime,person_evaluation_rating,social_priming,priming,0,27,0,27,0,0,0,27,1.0
P2,Ackerman2010_haptic_weight,sonnet45,B,demographic,light,embodied_prime,person_evaluation_rating,social_priming,priming,0,27,0,27,0,0,0,27,1.0
P2,Ackerman2010_haptic_weight,sonnet45,B,none,heavy,embodied_prime,person_evaluation_rating,social_priming,priming,0,27,0,27,0,0,0,27,1.0
P2,Ackerman2010_haptic_weight,sonnet45,B,none,light,embodied_prime,person_evaluation_rating,social_priming,priming,0,27,27,0,0,0,0,0,0.0
P2,Ackerman2010_haptic_weight,sonnet5,A,demographic,heavy,embodied_prime,person_evaluation_rating,social_priming,priming,0,27,27,0,0,0,0,0,0.0
P2,Ackerman2010_haptic_weight,sonnet5,A,demographic,light,embodied_prime,person_evaluation_rating,social_priming,priming,0,27,27,0,0,0,0,0,0.0
P2,Ackerman2010_haptic_weight,sonnet5,A,none,heavy,embodied_prime,person_evaluation_rating,social_priming,priming,0,27,27,0,0,0,0,0,0.0
P2,Ackerman2010_haptic_weight,sonnet5,A,none,light,embodied_prime,person_evaluation_rating,social_priming,priming,0,27,27,0,0,0,0,0,0.0
P2,Ackerman2010_haptic_weight,sonnet5,B,demographic,heavy,embodied_prime,person_evaluation_rating,social_priming,priming,0,27,27,0,0,0,0,0,0.0
P2,Ackerman2010_haptic_weight,sonnet5,B,demographic,light,embodied_prime,person_evaluation_rating,social_priming,priming,0,27,27,0,0,0,0,0,0.0
P2,Ackerman2010_haptic_weight,sonnet5,B,none,heavy,embodied_prime,person_evaluation_rating,social_priming,priming,0,27,27,0,0,0,0,0,0.0
P2,Ackerman2010_haptic_weight,sonnet5,B,none,light,embodied_prime,person_evaluation_rating,social_priming,priming,0,27,27,0,0,0,0,0,0.0
P2,Aryani2020_word_arousal,sonnet45,A,demographic,,no_manipulation,neutral_judgment,linguistic_intuition,jdm_or_perceptual,0,40,39,1,0,0,0,1,0.025
P2,Aryani2020_word_arousal,sonnet45,A,none,,no_manipulation,neutral_judgment,linguistic_intuition,jdm_or_perceptual,0,40,40,0,0,0,0,0,0.0
P2,Aryani2020_word_arousal,sonnet45,B,demographic,,no_manipulation,neutral_judgment,linguistic_intuition,jdm_or_perceptual,0,40,40,0,0,0,0,0,0.0
P2,Aryani2020_word_arousal,sonnet45,B,none,,no_manipulation,neutral_judgment,linguistic_intuition,jdm_or_perceptual,0,40,40,0,0,0,0,0,0.0
P2,Aryani2020_word_arousal,sonnet5,A,demographic,,no_manipulation,neutral_judgment,linguistic_intuition,jdm_or_perceptual,0,40,40,0,0,0,0,0,0.0
P2,Aryani2020_word_arousal,sonnet5,A,none,,no_manipulation,neutral_judgment,linguistic_intuition,jdm_or_perceptual,0,40,40,0,0,0,0,0,0.0
P2,Aryani2020_word_arousal,sonnet5,B,demographic,,no_manipulation,neutral_judgment,linguistic_intuition,jdm_or_perceptual,0,40,40,0,0,0,0,0,0.0
P2,Aryani2020_word_arousal,sonnet5,B,none,,no_manipulation,neutral_judgment,linguistic_intuition,jdm_or_perceptual,0,40,40,0,0,0,0,0,0.0
A0,Asch1946_warm_cold,sonnet45,A,demographic,cold,trait_word_swap,neutral_judgment,trait_inference,social_inference,1,30,30,0,0,0,0,0,0.0
A0,Asch1946_warm_cold,sonnet45,A,demographic,warm,trait_word_swap,neutral_judgment,trait_inference,social_inference,0,30,30,0,0,0,0,0,0.0
A0,Asch1946_warm_cold,sonnet45,A,none,cold,trait_word_swap,neutral_judgment,trait_inference,social_inference,1,30,30,0,0,0,0,0,0.0
A0,Asch1946_warm_cold,sonnet45,A,none,warm,trait_word_swap,neutral_judgment,trait_inference,social_inference,0,30,30,0,0,0,0,0,0.0
A0,Asch1946_warm_cold,sonnet45,B,demographic,cold,trait_word_swap,neutral_judgment,trait_inference,social_inference,1,30,29,1,0,0,0,1,0.03333333333333333
A0,Asch1946_warm_cold,sonnet45,B,demographic,warm,trait_word_swap,neutral_judgment,trait_inference,social_inference,0,30,30,0,0,0,0,0,0.0
A0,Asch1946_warm_cold,sonnet45,B,none,cold,trait_word_swap,neutral_judgment,trait_inference,social_inference,1,30,30,0,0,0,0,0,0.0
A0,Asch1946_warm_cold,sonnet45,B,none,warm,trait_word_swap,neutral_judgment,trait_inference,social_inference,0,30,30,0,0,0,0,0,0.0
A0,Asch1946_warm_cold,sonnet45,deidentified,demographic,cold,trait_word_swap,neutral_judgment,trait_inference,social_inference,1,30,29,1,0,0,0,1,0.03333333333333333
A0,Asch1946_warm_cold,sonnet45,deidentified,demographic,warm,trait_word_swap,neutral_judgment,trait_inference,social_inference,0,30,30,0,0,0,0,0,0.0
A0,Asch1946_warm_cold,sonnet45,deidentified,none,cold,trait_word_swap,neutral_judgment,trait_inference,social_inference,1,30,21,9,0,0,0,9,0.3
A0,Asch1946_warm_cold,sonnet45,deidentified,none,warm,trait_word_swap,neutral_judgment,trait_inference,social_inference,0,30,28,2,0,0,0,2,0.06666666666666667
A0,Asch1946_warm_cold,sonnet45,frame_flip,demographic,cold,trait_word_swap,neutral_judgment,trait_inference,social_inference,1,30,27,3,0,0,0,3,0.1
A0,Asch1946_warm_cold,sonnet45,frame_flip,demographic,warm,trait_word_swap,neutral_judgment,trait_inference,social_inference,0,30,30,0,0,0,0,0,0.0
A0,Asch1946_warm_cold,sonnet45,frame_flip,none,cold,trait_word_swap,neutral_judgment,trait_inference,social_inference,1,30,21,9,0,0,0,9,0.3
A0,Asch1946_warm_cold,sonnet45,frame_flip,none,warm,trait_word_swap,neutral_judgment,trait_inference,social_inference,0,30,30,0,0,0,0,0,0.0
A0,Asch1946_warm_cold,sonnet5,A,demographic,cold,trait_word_swap,neutral_judgment,trait_inference,social_inference,1,30,30,0,0,0,0,0,0.0
A0,Asch1946_warm_cold,sonnet5,A,demographic,warm,trait_word_swap,neutral_judgment,trait_inference,social_inference,0,30,30,0,0,0,0,0,0.0
A0,Asch1946_warm_cold,sonnet5,A,none,cold,trait_word_swap,neutral_judgment,trait_inference,social_inference,1,30,30,0,0,0,0,0,0.0
A0,Asch1946_warm_cold,sonnet5,A,none,warm,trait_word_swap,neutral_judgment,trait_inference,social_inference,0,30,30,0,0,0,0,0,0.0
A0,Asch1946_warm_cold,sonnet5,B,demographic,cold,trait_word_swap,neutral_judgment,trait_inference,social_inference,1,30,30,0,0,0,0,0,0.0
A0,Asch1946_warm_cold,sonnet5,B,demographic,warm,trait_word_swap,neutral_judgment,trait_inference,social_inference,0,30,30,0,0,0,0,0,0.0
A0,Asch1946_warm_cold,sonnet5,B,none,cold,trait_word_swap,neutral_judgment,trait_inference,social_inference,1,30,30,0,0,0,0,0,0.0
A0,Asch1946_warm_cold,sonnet5,B,none,warm,trait_word_swap,neutral_judgment,trait_inference,social_inference,0,30,30,0,0,0,0,0,0.0
A0,Asch1946_warm_cold,sonnet5,deidentified,demographic,cold,trait_word_swap,neutral_judgment,trait_inference,social_inference,1,30,30,0,0,0,0,0,0.0
A0,Asch1946_warm_cold,sonnet5,deidentified,demographic,warm,trait_word_swap,neutral_judgment,trait_inference,social_inference,0,30,30,0,0,0,0,0,0.0
A0,Asch1946_warm_cold,sonnet5,deidentified,none,cold,trait_word_swap,neutral_judgment,trait_inference,social_inference,1,30,29,0,0,0,1,0,0.0
A0,Asch1946_warm_cold,sonnet5,deidentified,none,warm,trait_word_swap,neutral_judgment,trait_inference,social_inference,0,30,30,0,0,0,0,0,0.0
A0,Asch1946_warm_cold,sonnet5,frame_flip,demographic,cold,trait_word_swap,neutral_judgment,trait_inference,social_inference,1,30,30,0,0,0,0,0,0.0
A0,Asch1946_warm_cold,sonnet5,frame_flip,demographic,warm,trait_word_swap,neutral_judgment,trait_inference,social_inference,0,30,30,0,0,0,0,0,0.0
A0,Asch1946_warm_cold,sonnet5,frame_flip,none,cold,trait_word_swap,neutral_judgment,trait_inference,social_inference,1,30,30,0,0,0,0,0,0.0
A0,Asch1946_warm_cold,sonnet5,frame_flip,none,warm,trait_word_swap,neutral_judgment,trait_inference,social_inference,0,30,30,0,0,0,0,0,0.0
A0,Banerjee2012_brightness,sonnet45,A,demographic,ethical,ethical_recall,self_transgression_disclosure,introspective_recall,self_report,0,30,30,0,0,0,0,0,0.0
A0,Banerjee2012_brightness,sonnet45,A,demographic,unethical,unethical_recall,self_transgression_disclosure,introspective_recall,self_report,1,30,21,9,0,0,0,9,0.3
A0,Banerjee2012_brightness,sonnet45,A,none,ethical,ethical_recall,self_transgression_disclosure,introspective_recall,self_report,0,30,30,0,0,0,0,0,0.0
A0,Banerjee2012_brightness,sonnet45,A,none,unethical,unethical_recall,self_transgression_disclosure,introspective_recall,self_report,1,30,0,30,0,0,0,30,1.0
A0,Banerjee2012_brightness,sonnet45,B,demographic,ethical,ethical_recall,self_transgression_disclosure,introspective_recall,self_report,0,30,28,2,0,0,0,2,0.06666666666666667
A0,Banerjee2012_brightness,sonnet45,B,demographic,unethical,unethical_recall,self_transgression_disclosure,introspective_recall,self_report,1,30,24,6,0,0,0,6,0.2
A0,Banerjee2012_brightness,sonnet45,B,none,ethical,ethical_recall,self_transgression_disclosure,introspective_recall,self_report,0,30,5,25,0,0,0,25,0.8333333333333334
A0,Banerjee2012_brightness,sonnet45,B,none,unethical,unethical_recall,self_transgression_disclosure,introspective_recall,self_report,1,30,0,30,0,0,0,30,1.0
A0,Banerjee2012_brightness,sonnet45,deidentified,demographic,ethical,ethical_recall,self_transgression_disclosure,introspective_recall,self_report,0,30,27,3,0,0,0,3,0.1
A0,Banerjee2012_brightness,sonnet45,deidentified,demographic,unethical,unethical_recall,self_transgression_disclosure,introspective_recall,self_report,1,30,16,14,0,0,0,14,0.4666666666666667
A0,Banerjee2012_brightness,sonnet45,deidentified,none,ethical,ethical_recall,self_transgression_disclosure,introspective_recall,self_report,0,30,1,29,0,0,0,29,0.9666666666666667
A0,Banerjee2012_brightness,sonnet45,deidentified,none,unethical,unethical_recall,self_transgression_disclosure,introspective_recall,self_report,1,30,0,30,0,0,0,30,1.0
A0,Banerjee2012_brightness,sonnet45,frame_flip,demographic,ethical,ethical_recall,self_transgression_disclosure,introspective_recall,self_report,0,30,30,0,0,0,0,0,0.0
A0,Banerjee2012_brightness,sonnet45,frame_flip,demographic,unethical,unethical_recall,self_transgression_disclosure,introspective_recall,self_report,1,30,30,0,0,0,0,0,0.0
A0,Banerjee2012_brightness,sonnet45,frame_flip,none,ethical,ethical_recall,self_transgression_disclosure,introspective_recall,self_report,0,30,30,0,0,0,0,0,0.0
A0,Banerjee2012_brightness,sonnet45,frame_flip,none,unethical,unethical_recall,self_transgression_disclosure,introspective_recall,self_report,1,30,29,1,0,0,0,1,0.03333333333333333
A0,Banerjee2012_brightness,sonnet5,A,demographic,ethical,ethical_recall,self_transgression_disclosure,introspective_recall,self_report,0,30,30,0,0,0,0,0,0.0
A0,Banerjee2012_brightness,sonnet5,A,demographic,unethical,unethical_recall,self_transgression_disclosure,introspective_recall,self_report,1,30,30,0,0,0,0,0,0.0
A0,Banerjee2012_brightness,sonnet5,A,none,ethical,ethical_recall,self_transgression_disclosure,introspective_recall,self_report,0,30,30,0,0,0,0,0,0.0
A0,Banerjee2012_brightness,sonnet5,A,none,unethical,unethical_recall,self_transgression_disclosure,introspective_recall,self_report,1,30,30,0,0,0,0,0,0.0
A0,Banerjee2012_brightness,sonnet5,B,demographic,ethical,ethical_recall,self_transgression_disclosure,introspective_recall,self_report,0,30,30,0,0,0,0,0,0.0
A0,Banerjee2012_brightness,sonnet5,B,demographic,unethical,unethical_recall,self_transgression_disclosure,introspective_recall,self_report,1,30,30,0,0,0,0,0,0.0
A0,Banerjee2012_brightness,sonnet5,B,none,ethical,ethical_recall,self_transgression_disclosure,introspective_recall,self_report,0,30,30,0,0,0,0,0,0.0
A0,Banerjee2012_brightness,sonnet5,B,none,unethical,unethical_recall,self_transgression_disclosure,introspective_recall,self_report,1,30,30,0,0,0,0,0,0.0
A0,Banerjee2012_brightness,sonnet5,deidentified,demographic,ethical,ethical_recall,self_transgression_disclosure,introspective_recall,self_report,0,30,30,0,0,0,0,0,0.0
A0,Banerjee2012_brightness,sonnet5,deidentified,demographic,unethical,unethical_recall,self_transgression_disclosure,introspective_recall,self_report,1,30,30,0,0,0,0,0,0.0
A0,Banerjee2012_brightness,sonnet5,deidentified,none,ethical,ethical_recall,self_transgression_disclosure,introspective_recall,self_report,0,30,30,0,0,0,0,0,0.0
A0,Banerjee2012_brightness,sonnet5,deidentified,none,unethical,unethical_recall,self_transgression_disclosure,introspective_recall,self_report,1,30,30,0,0,0,0,0,0.0
A0,Banerjee2012_brightness,sonnet5,frame_flip,demographic,ethical,ethical_recall,self_transgression_disclosure,introspective_recall,self_report,0,30,30,0,0,0,0,0,0.0
A0,Banerjee2012_brightness,sonnet5,frame_flip,demographic,unethical,unethical_recall,self_transgression_disclosure,introspective_recall,self_report,1,30,30,0,0,0,0,0,0.0
A0,Banerjee2012_brightness,sonnet5,frame_flip,none,ethical,ethical_recall,self_transgression_disclosure,introspective_recall,self_report,0,30,30,0,0,0,0,0,0.0
A0,Banerjee2012_brightness,sonnet5,frame_flip,none,unethical,unethical_recall,self_transgression_disclosure,introspective_recall,self_report,1,30,30,0,0,0,0,0,0.0
A0,Bargh2012_warmth,sonnet45,A,demographic,,no_manipulation,self_trait_report,questionnaire,self_report,0,51,51,0,0,0,0,0,0.0
A0,Bargh2012_warmth,sonnet45,A,none,,no_manipulation,self_trait_report,questionnaire,self_report,0,51,51,0,0,0,0,0,0.0
A0,Bargh2012_warmth,sonnet45,B,demographic,,no_manipulation,self_trait_report,questionnaire,self_report,0,51,51,0,0,0,0,0,0.0
A0,Bargh2012_warmth,sonnet45,B,none,,no_manipulation,self_trait_report,questionnaire,self_report,0,51,51,0,0,0,0,0,0.0
A0,Bargh2012_warmth,sonnet45,deidentified,demographic,,no_manipulation,self_trait_report,questionnaire,self_report,0,51,51,0,0,0,0,0,0.0
A0,Bargh2012_warmth,sonnet45,deidentified,none,,no_manipulation,self_trait_report,questionnaire,self_report,0,51,50,1,0,0,0,1,0.0196078431372549
A0,Bargh2012_warmth,sonnet45,frame_flip,demographic,,no_manipulation,self_trait_report,questionnaire,self_report,0,51,51,0,0,0,0,0,0.0
A0,Bargh2012_warmth,sonnet45,frame_flip,none,,no_manipulation,self_trait_report,questionnaire,self_report,0,51,51,0,0,0,0,0,0.0
A0,Bargh2012_warmth,sonnet5,A,demographic,,no_manipulation,self_trait_report,questionnaire,self_report,0,51,51,0,0,0,0,0,0.0
A0,Bargh2012_warmth,sonnet5,A,none,,no_manipulation,self_trait_report,questionnaire,self_report,0,51,51,0,0,0,0,0,0.0
A0,Bargh2012_warmth,sonnet5,B,demographic,,no_manipulation,self_trait_report,questionnaire,self_report,0,51,51,0,0,0,0,0,0.0
A0,Bargh2012_warmth,sonnet5,B,none,,no_manipulation,self_trait_report,questionnaire,self_report,0,51,51,0,0,0,0,0,0.0
A0,Bargh2012_warmth,sonnet5,deidentified,demographic,,no_manipulation,self_trait_report,questionnaire,self_report,0,51,51,0,0,0,0,0,0.0
A0,Bargh2012_warmth,sonnet5,deidentified,none,,no_manipulation,self_trait_report,questionnaire,self_report,0,51,51,0,0,0,0,0,0.0
A0,Bargh2012_warmth,sonnet5,frame_flip,demographic,,no_manipulation,self_trait_report,questionnaire,self_report,0,51,51,0,0,0,0,0,0.0
A0,Bargh2012_warmth,sonnet5,frame_flip,none,,no_manipulation,self_trait_report,questionnaire,self_report,0,51,51,0,0,0,0,0,0.0
P2,Bauer2012_consumer_cues,sonnet45,A,demographic,consumer,semantic_prime,neutral_judgment,social_judgment,social_inference,0,30,30,0,0,0,0,0,0.0
P2,Bauer2012_consumer_cues,sonnet45,A,demographic,individual,semantic_prime,neutral_judgment,social_judgment,social_inference,0,30,30,0,0,0,0,0,0.0
P2,Bauer2012_consumer_cues,sonnet45,A,none,consumer,semantic_prime,neutral_judgment,social_judgment,social_inference,0,30,30,0,0,0,0,0,0.0
P2,Bauer2012_consumer_cues,sonnet45,A,none,individual,semantic_prime,neutral_judgment,social_judgment,social_inference,0,30,30,0,0,0,0,0,0.0
P2,Bauer2012_consumer_cues,sonnet45,B,demographic,consumer,semantic_prime,neutral_judgment,social_judgment,social_inference,0,30,30,0,0,0,0,0,0.0
P2,Bauer2012_consumer_cues,sonnet45,B,demographic,individual,semantic_prime,neutral_judgment,social_judgment,social_inference,0,30,30,0,0,0,0,0,0.0
P2,Bauer2012_consumer_cues,sonnet45,B,none,consumer,semantic_prime,neutral_judgment,social_judgment,social_inference,0,30,30,0,0,0,0,0,0.0
P2,Bauer2012_consumer_cues,sonnet45,B,none,individual,semantic_prime,neutral_judgment,social_judgment,social_inference,0,30,30,0,0,0,0,0,0.0
P2,Bauer2012_consumer_cues,sonnet5,A,demographic,consumer,semantic_prime,neutral_judgment,social_judgment,social_inference,0,30,30,0,0,0,0,0,0.0
P2,Bauer2012_consumer_cues,sonnet5,A,demographic,individual,semantic_prime,neutral_judgment,social_judgment,social_inference,0,30,30,0,0,0,0,0,0.0
P2,Bauer2012_consumer_cues,sonnet5,A,none,consumer,semantic_prime,neutral_judgment,social_judgment,social_inference,0,30,30,0,0,0,0,0,0.0
P2,Bauer2012_consumer_cues,sonnet5,A,none,individual,semantic_prime,neutral_judgment,social_judgment,social_inference,0,30,30,0,0,0,0,0,0.0
P2,Bauer2012_consumer_cues,sonnet5,B,demographic,consumer,semantic_prime,neutral_judgment,social_judgment,social_inference,0,30,30,0,0,0,0,0,0.0
P2,Bauer2012_consumer_cues,sonnet5,B,demographic,individual,semantic_prime,neutral_judgment,social_judgment,social_inference,0,30,30,0,0,0,0,0,0.0
P2,Bauer2012_consumer_cues,sonnet5,B,none,consumer,semantic_prime,neutral_judgment,social_judgment,social_inference,0,30,30,0,0,0,0,0,0.0
P2,Bauer2012_consumer_cues,sonnet5,B,none,individual,semantic_prime,neutral_judgment,social_judgment,social_inference,0,30,30,0,0,0,0,0,0.0
P2,BlackBarnes2015_transportation,sonnet45,A,demographic,fiction,narrative_stimulus,neutral_judgment,social_imagery,priming,0,20,20,0,0,0,0,0,0.0
P2,BlackBarnes2015_transportation,sonnet45,A,demographic,nonfiction,narrative_stimulus,neutral_judgment,social_imagery,priming,0,20,20,0,0,0,0,0,0.0
P2,BlackBarnes2015_transportation,sonnet45,A,none,fiction,narrative_stimulus,neutral_judgment,social_imagery,priming,0,20,20,0,0,0,0,0,0.0
P2,BlackBarnes2015_transportation,sonnet45,A,none,nonfiction,narrative_stimulus,neutral_judgment,social_imagery,priming,0,20,20,0,0,0,0,0,0.0
P2,BlackBarnes2015_transportation,sonnet45,B,demographic,fiction,narrative_stimulus,neutral_judgment,social_imagery,priming,0,20,20,0,0,0,0,0,0.0
P2,BlackBarnes2015_transportation,sonnet45,B,demographic,nonfiction,narrative_stimulus,neutral_judgment,social_imagery,priming,0,20,20,0,0,0,0,0,0.0
P2,BlackBarnes2015_transportation,sonnet45,B,none,fiction,narrative_stimulus,neutral_judgment,social_imagery,priming,0,20,20,0,0,0,0,0,0.0
P2,BlackBarnes2015_transportation,sonnet45,B,none,nonfiction,narrative_stimulus,neutral_judgment,social_imagery,priming,0,20,20,0,0,0,0,0,0.0
P2,BlackBarnes2015_transportation,sonnet5,A,demographic,fiction,narrative_stimulus,neutral_judgment,social_imagery,priming,0,20,20,0,0,0,0,0,0.0
P2,BlackBarnes2015_transportation,sonnet5,A,demographic,nonfiction,narrative_stimulus,neutral_judgment,social_imagery,priming,0,20,20,0,0,0,0,0,0.0
P2,BlackBarnes2015_transportation,sonnet5,A,none,fiction,narrative_stimulus,neutral_judgment,social_imagery,priming,0,20,20,0,0,0,0,0,0.0
P2,BlackBarnes2015_transportation,sonnet5,A,none,nonfiction,narrative_stimulus,neutral_judgment,social_imagery,priming,0,20,20,0,0,0,0,0,0.0
P2,BlackBarnes2015_transportation,sonnet5,B,demographic,fiction,narrative_stimulus,neutral_judgment,social_imagery,priming,0,20,20,0,0,0,0,0,0.0
P2,BlackBarnes2015_transportation,sonnet5,B,demographic,nonfiction,narrative_stimulus,neutral_judgment,social_imagery,priming,0,20,20,0,0,0,0,0,0.0
P2,BlackBarnes2015_transportation,sonnet5,B,none,fiction,narrative_stimulus,neutral_judgment,social_imagery,priming,0,20,20,0,0,0,0,0,0.0
P2,BlackBarnes2015_transportation,sonnet5,B,none,nonfiction,narrative_stimulus,neutral_judgment,social_imagery,priming,0,20,20,0,0,0,0,0,0.0
P2,Blank2022_double_misinformation,sonnet45,A,demographic,,no_manipulation,neutral_judgment,verifiable,jdm_or_perceptual,0,60,60,0,0,0,0,0,0.0
P2,Blank2022_double_misinformation,sonnet45,A,none,,no_manipulation,neutral_judgment,verifiable,jdm_or_perceptual,0,60,60,0,0,0,0,0,0.0
P2,Blank2022_double_misinformation,sonnet45,B,demographic,,no_manipulation,neutral_judgment,verifiable,jdm_or_perceptual,0,60,60,0,0,0,0,0,0.0
P2,Blank2022_double_misinformation,sonnet45,B,none,,no_manipulation,neutral_judgment,verifiable,jdm_or_perceptual,0,60,60,0,0,0,0,0,0.0
P2,Blank2022_double_misinformation,sonnet5,A,demographic,,no_manipulation,neutral_judgment,verifiable,jdm_or_perceptual,0,60,60,0,0,0,0,0,0.0
P2,Blank2022_double_misinformation,sonnet5,A,none,,no_manipulation,neutral_judgment,verifiable,jdm_or_perceptual,0,60,60,0,0,0,0,0,0.0
P2,Blank2022_double_misinformation,sonnet5,B,demographic,,no_manipulation,neutral_judgment,verifiable,jdm_or_perceptual,0,60,60,0,0,0,0,0,0.0
P2,Blank2022_double_misinformation,sonnet5,B,none,,no_manipulation,neutral_judgment,verifiable,jdm_or_perceptual,0,60,60,0,0,0,0,0,0.0
P2,Cao2018_bayesian_pilot,sonnet45,A,demographic,,no_manipulation,neutral_judgment,jdm_bias,jdm_or_perceptual,0,60,60,0,0,0,0,0,0.0
P2,Cao2018_bayesian_pilot,sonnet45,A,none,,no_manipulation,neutral_judgment,jdm_bias,jdm_or_perceptual,0,60,59,1,0,0,0,1,0.016666666666666666
P2,Cao2018_bayesian_pilot,sonnet45,B,demographic,,no_manipulation,neutral_judgment,jdm_bias,jdm_or_perceptual,0,60,59,1,0,0,0,1,0.016666666666666666
P2,Cao2018_bayesian_pilot,sonnet45,B,none,,no_manipulation,neutral_judgment,jdm_bias,jdm_or_perceptual,0,60,60,0,0,0,0,0,0.0
P2,Cao2018_bayesian_pilot,sonnet5,A,demographic,,no_manipulation,neutral_judgment,jdm_bias,jdm_or_perceptual,0,60,60,0,0,0,0,0,0.0
P2,Cao2018_bayesian_pilot,sonnet5,A,none,,no_manipulation,neutral_judgment,jdm_bias,jdm_or_perceptual,0,60,60,0,0,0,0,0,0.0
P2,Cao2018_bayesian_pilot,sonnet5,B,demographic,,no_manipulation,neutral_judgment,jdm_bias,jdm_or_perceptual,0,60,60,0,0,0,0,0,0.0
P2,Cao2018_bayesian_pilot,sonnet5,B,none,,no_manipulation,neutral_judgment,jdm_bias,jdm_or_perceptual,0,60,60,0,0,0,0,0,0.0
P2,CarterGilovich2012_experiential_self,sonnet45,A,demographic,experiential,neutral_recall,self_episode_report,introspective_recall,self_report,0,20,20,0,0,0,0,0,0.0
P2,CarterGilovich2012_experiential_self,sonnet45,A,demographic,material,neutral_recall,self_episode_report,introspective_recall,self_report,0,20,20,0,0,0,0,0,0.0
P2,CarterGilovich2012_experiential_self,sonnet45,A,none,experiential,neutral_recall,self_episode_report,introspective_recall,self_report,0,20,20,0,0,0,0,0,0.0
P2,CarterGilovich2012_experiential_self,sonnet45,A,none,material,neutral_recall,self_episode_report,introspective_recall,self_report,0,20,20,0,0,0,0,0,0.0
P2,CarterGilovich2012_experiential_self,sonnet45,B,demographic,experiential,neutral_recall,self_episode_report,introspective_recall,self_report,0,20,18,2,0,0,0,2,0.1
P2,CarterGilovich2012_experiential_self,sonnet45,B,demographic,material,neutral_recall,self_episode_report,introspective_recall,self_report,0,20,20,0,0,0,0,0,0.0
P2,CarterGilovich2012_experiential_self,sonnet45,B,none,experiential,neutral_recall,self_episode_report,introspective_recall,self_report,0,20,20,0,0,0,0,0,0.0
P2,CarterGilovich2012_experiential_self,sonnet45,B,none,material,neutral_recall,self_episode_report,introspective_recall,self_report,0,20,19,1,0,0,0,1,0.05
P2,CarterGilovich2012_experiential_self,sonnet5,A,demographic,experiential,neutral_recall,self_episode_report,introspective_recall,self_report,0,20,20,0,0,0,0,0,0.0
P2,CarterGilovich2012_experiential_self,sonnet5,A,demographic,material,neutral_recall,self_episode_report,introspective_recall,self_report,0,20,20,0,0,0,0,0,0.0
P2,CarterGilovich2012_experiential_self,sonnet5,A,none,experiential,neutral_recall,self_episode_report,introspective_recall,self_report,0,20,20,0,0,0,0,0,0.0
P2,CarterGilovich2012_experiential_self,sonnet5,A,none,material,neutral_recall,self_episode_report,introspective_recall,self_report,0,20,20,0,0,0,0,0,0.0
P2,CarterGilovich2012_experiential_self,sonnet5,B,demographic,experiential,neutral_recall,self_episode_report,introspective_recall,self_report,0,20,20,0,0,0,0,0,0.0
P2,CarterGilovich2012_experiential_self,sonnet5,B,demographic,material,neutral_recall,self_episode_report,introspective_recall,self_report,0,20,20,0,0,0,0,0,0.0
P2,CarterGilovich2012_experiential_self,sonnet5,B,none,experiential,neutral_recall,self_episode_report,introspective_recall,self_report,0,20,20,0,0,0,0,0,0.0
P2,CarterGilovich2012_experiential_self,sonnet5,B,none,material,neutral_recall,self_episode_report,introspective_recall,self_report,0,20,20,0,0,0,0,0,0.0
P2,Caruso2013_money_priming,sonnet45,A,demographic,control,visual_stimulus,neutral_judgment,social_priming,priming,0,20,20,0,0,0,0,0,0.0
P2,Caruso2013_money_priming,sonnet45,A,demographic,money,visual_stimulus,neutral_judgment,social_priming,priming,0,20,20,0,0,0,0,0,0.0
P2,Caruso2013_money_priming,sonnet45,A,none,control,visual_stimulus,neutral_judgment,social_priming,priming,0,20,20,0,0,0,0,0,0.0
P2,Caruso2013_money_priming,sonnet45,A,none,money,visual_stimulus,neutral_judgment,social_priming,priming,0,20,20,0,0,0,0,0,0.0
P2,Caruso2013_money_priming,sonnet45,B,demographic,control,visual_stimulus,neutral_judgment,social_priming,priming,0,20,20,0,0,0,0,0,0.0
P2,Caruso2013_money_priming,sonnet45,B,demographic,money,visual_stimulus,neutral_judgment,social_priming,priming,0,20,20,0,0,0,0,0,0.0
P2,Caruso2013_money_priming,sonnet45,B,none,control,visual_stimulus,neutral_judgment,social_priming,priming,0,20,20,0,0,0,0,0,0.0
P2,Caruso2013_money_priming,sonnet45,B,none,money,visual_stimulus,neutral_judgment,social_priming,priming,0,20,20,0,0,0,0,0,0.0
P2,Caruso2013_money_priming,sonnet5,A,demographic,control,visual_stimulus,neutral_judgment,social_priming,priming,0,20,20,0,0,0,0,0,0.0
